time_date,sampleID,habitat,genus,species,site,PAMID,replicate,PAR,F,Fm
25/09/2019,C98,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,195,3,0,429,1557
25/09/2019,C98,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,195,3,61,744,1475
25/09/2019,C98,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,195,3,91,722,1356
25/09/2019,C98,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,195,3,126,729,1265
25/09/2019,C98,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,195,3,214,794,1170
25/09/2019,C98,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,195,3,320,819,1080
25/09/2019,C98,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,195,3,503,835,997
25/09/2019,C98,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,195,3,801,831,925
25/09/2019,C98,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,195,3,1409,817,860
25/09/2019,E98,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,196,3,0,229,727
25/09/2019,E98,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,196,3,61,332,621
25/09/2019,E98,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,196,3,91,298,540
25/09/2019,E98,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,196,3,126,290,484
25/09/2019,E98,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,196,3,214,300,437
25/09/2019,E98,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,196,3,320,302,400
25/09/2019,E98,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,196,3,503,307,371
25/09/2019,E98,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,196,3,801,303,341
25/09/2019,E98,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,196,3,1409,296,316
25/09/2019,C99,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,197,4,0,435,1698
25/09/2019,C99,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,197,4,61,870,1642
25/09/2019,C99,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,197,4,91,904,1541
25/09/2019,C99,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,197,4,126,937,1443
25/09/2019,C99,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,197,4,214,1029,1356
25/09/2019,C99,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,197,4,320,1053,1270
25/09/2019,C99,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,197,4,503,1067,1190
25/09/2019,C99,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,197,4,801,1050,1119
25/09/2019,C99,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,197,4,1409,1013,1042
25/09/2019,E99,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,198,4,0,349,1027
25/09/2019,E99,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,198,4,61,504,928
25/09/2019,E99,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,198,4,91,446,823
25/09/2019,E99,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,198,4,126,442,756
25/09/2019,E99,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,198,4,214,468,692
25/09/2019,E99,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,198,4,320,475,640
25/09/2019,E99,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,198,4,503,483,592
25/09/2019,E99,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,198,4,801,481,546
25/09/2019,E99,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,198,4,1409,472,503
25/09/2019,C100,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,199,5,0,259,964
25/09/2019,C100,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,199,5,61,460,927
25/09/2019,C100,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,199,5,91,458,863
25/09/2019,C100,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,199,5,126,451,801
25/09/2019,C100,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,199,5,214,487,741
25/09/2019,C100,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,199,5,320,503,689
25/09/2019,C100,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,199,5,503,519,640
25/09/2019,C100,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,199,5,801,520,594
25/09/2019,C100,cryptic,Echinopora,Echinopora gemmacea,avarua_harbour,199,5,1409,514,552
25/09/2019,E100,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,200,5,0,226,751
25/09/2019,E100,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,200,5,61,360,668
25/09/2019,E100,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,200,5,91,326,573
25/09/2019,E100,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,200,5,126,316,507
25/09/2019,E100,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,200,5,214,315,451
25/09/2019,E100,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,200,5,320,308,406
25/09/2019,E100,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,200,5,503,303,368
25/09/2019,E100,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,200,5,801,295,336
25/09/2019,E100,exposed,Echinopora,Echinopora gemmacea,avarua_harbour,200,5,1409,285,307
